IDAluno,Turma,Plano,Faixa,Redações,Vídeos,Questões,DataMatriculada,Simulados,Tutor,Logins,Perfil,DataCancelamento,TempoMatricula,DataNascimento,AcessoAte
150191,Extensivo Medicina 2021,FULL,Faixa Branca Grau III,0,6,0,02/12/2020 22:43:02,0,COM TUTOR,7,Exclusivo,22/02/2022 15:00:00,447,14/10/1999 00:00:00,31/01/2022 02:59:59
150192,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,0,0,02/12/2020 22:43:02,0,COM TUTOR,1,Exclusivo,N/A,N/A,19/04/1989 00:00:00,31/01/2022 02:59:59
150193,Extensivo Medicina 2021,FULL,Faixa Preta Grau III,32,773,9081,02/12/2020 22:43:02,12,COM TUTOR,188,Exclusivo,20/01/2022 14:55:25,414,20/06/2003 00:00:00,31/01/2022 02:59:59
150194,Extensivo Medicina 2021,FULL,Faixa Verde Grau II,4,22,183,02/12/2020 22:43:02,7,COM TUTOR,55,Exclusivo,21/02/2022 15:00:00,446,03/05/2002 00:00:00,31/01/2022 02:59:59
150195,Extensivo Medicina 2021,FULL,Faixa Preta Grau III,69,6324,14848,02/12/2020 22:43:02,14,COM TUTOR,356,Exclusivo,20/01/2022 14:55:25,414,25/07/2001 00:00:00,31/01/2022 02:59:59
150196,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,3,37,85,02/12/2020 22:43:02,0,COM TUTOR,15,Exclusivo,N/A,N/A,16/06/2002 00:00:00,31/01/2022 02:59:59
150197,Extensivo Medicina 2021,FULL,Faixa Verde Grau III,28,932,3576,02/12/2020 22:43:02,15,COM TUTOR,283,Exclusivo,01/12/2021 14:41:12,364,28/05/2004 00:00:00,31/01/2022 02:59:59
150198,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,25,32,02/12/2020 22:43:02,0,COM TUTOR,8,Exclusivo,N/A,N/A,20/06/1986 00:00:00,31/01/2022 02:59:59
150199,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,1,15,7,02/12/2020 22:43:02,0,COM TUTOR,18,Exclusivo,20/01/2022 14:55:25,414,09/10/2000 00:00:00,31/01/2022 02:59:59
150200,Extensivo Medicina 2021,FULL,Faixa Azul Grau I,7,112,6192,02/12/2020 22:43:02,0,COM TUTOR,75,Exclusivo,02/03/2022 15:00:00,455,21/09/2000 00:00:00,31/01/2022 02:59:59
150201,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,1,108,381,02/12/2020 22:43:02,1,COM TUTOR,60,Exclusivo,14/03/2022 15:00:00,467,21/10/2000 00:00:00,25/01/2023 02:59:59
150202,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,569,2936,02/12/2020 22:43:02,4,COM TUTOR,124,Exclusivo,N/A,N/A,28/07/1992 00:00:00,31/01/2022 02:59:59
150203,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,1,244,455,02/12/2020 22:43:02,0,COM TUTOR,37,Exclusivo,01/12/2021 14:41:12,364,26/03/1986 00:00:00,31/01/2022 02:59:59
150204,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,5,671,2202,02/12/2020 22:43:02,2,COM TUTOR,56,Exclusivo,N/A,N/A,02/01/1977 00:00:00,31/01/2022 02:59:59
150205,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,1,740,2106,02/12/2020 22:43:02,0,COM TUTOR,75,Exclusivo,N/A,N/A,06/08/1987 00:00:00,31/01/2022 02:59:59
150206,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,33,12,132,02/12/2020 22:43:02,0,COM TUTOR,66,Exclusivo,N/A,N/A,02/11/2002 00:00:00,31/01/2022 02:59:59
150207,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,3,19,02/12/2020 22:43:02,0,COM TUTOR,7,Exclusivo,20/01/2022 14:55:25,414,17/03/2004 00:00:00,31/01/2022 02:59:59
150208,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,10,287,871,02/12/2020 22:43:02,14,COM TUTOR,69,Exclusivo,20/01/2022 14:55:25,414,27/11/2004 00:00:00,31/01/2022 02:59:59
150209,Extensivo Medicina 2021,FULL,Faixa Verde Grau I,3,397,892,02/12/2020 22:43:02,7,COM TUTOR,84,Exclusivo,N/A,N/A,29/11/1988 00:00:00,01/02/2022 02:59:59
150210,Extensivo Medicina 2021,FULL,Faixa Azul Grau III,16,274,2277,02/12/2020 22:43:02,5,COM TUTOR,129,Exclusivo,08/02/2022 12:56:36,433,05/07/2002 00:00:00,31/01/2022 02:59:59
150211,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,3,149,153,02/12/2020 22:43:02,0,COM TUTOR,65,Exclusivo,N/A,N/A,26/07/2001 00:00:00,31/01/2022 02:59:59
150212,Extensivo Medicina 2021,FULL,Faixa Lilás Grau III,66,908,3211,02/12/2020 22:43:02,13,COM TUTOR,212,Exclusivo,01/12/2021 14:41:12,364,23/04/2003 00:00:00,31/01/2022 02:59:59
150213,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,136,365,02/12/2020 22:43:02,0,COM TUTOR,27,Exclusivo,N/A,N/A,16/08/2002 00:00:00,31/01/2022 02:59:59
150215,Extensivo ITA/IME 2021,FULL,Faixa Azul Grau II,13,1306,4369,02/12/2020 23:29:30,1,SEM TUTOR,174,Exclusivo,N/A,N/A,26/02/2004 00:00:00,26/12/2021 00:00:00
150218,Extensivo ITA/IME 2021,FULL,Faixa Azul Grau III,24,498,1929,03/12/2020 07:20:16,20,SEM TUTOR,131,Exclusivo,04/11/2021 15:00:00,336,18/01/2002 00:00:00,26/12/2021 00:00:00
150219,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,7,0,03/12/2020 07:21:15,0,SEM TUTOR,4,Exclusivo,N/A,N/A,24/04/1962 00:00:00,31/01/2022 00:00:00
150220,Extensivo Medicina 2021,FULL,Faixa Verde Grau II,3,1598,3607,03/12/2020 07:22:28,23,SEM TUTOR,206,Exclusivo,20/01/2022 14:55:25,413,20/07/2002 00:00:00,31/01/2022 00:00:00
150221,Extensivo Medicina 2021,FULL,Faixa Verde Grau I,2,140,109,03/12/2020 07:23:42,2,SEM TUTOR,49,Exclusivo,N/A,N/A,12/03/2003 00:00:00,31/01/2022 00:00:00
150222,Extensivo Medicina 2021,FULL,Faixa Azul Grau III,15,271,468,03/12/2020 07:24:04,13,SEM TUTOR,204,Exclusivo,02/12/2021 12:17:45,364,04/07/2000 00:00:00,31/01/2022 00:00:00
150224,Extensivo Medicina 2021,MONTHLY,Faixa Branca Grau III,0,317,190,03/12/2020 12:11:50,0,SEM TUTOR,55,Exclusivo,N/A,N/A,10/03/2003 00:00:00,10/09/2022 00:00:00
150225,Extensivo ITA/IME 2021,MONTHLY,Faixa Branca Grau I,0,2,0,03/12/2020 12:14:01,0,SEM TUTOR,2,Exclusivo,N/A,N/A,05/10/2001 00:00:00,10/09/2022 00:00:00
150226,Extensivo Medicina 2021,MONTHLY,Faixa Branca Grau III,0,30,0,03/12/2020 12:23:15,0,SEM TUTOR,7,Exclusivo,N/A,N/A,02/04/2003 00:00:00,10/09/2022 00:00:00
150227,Extensivo ITA/IME 2021,MONTHLY,Faixa Branca Grau IV,0,59,114,03/12/2020 12:25:55,0,SEM TUTOR,15,Exclusivo,N/A,N/A,N/A,10/09/2022 00:00:00
150228,Extensivo ITA/IME 2021,MONTHLY,Faixa Branca Grau I,0,7,0,03/12/2020 12:27:41,0,SEM TUTOR,1,Exclusivo,N/A,N/A,06/11/2002 00:00:00,10/09/2022 00:00:00
150229,Extensivo Medicina 2021,MONTHLY,Faixa Verde Grau I,8,568,1526,03/12/2020 12:29:29,8,SEM TUTOR,103,Exclusivo,N/A,N/A,20/02/2003 00:00:00,10/09/2022 00:00:00
150231,Medicina 2020,MONTHLY,Faixa Branca Grau I,7,190,534,03/12/2020 14:47:32,3,COM TUTOR,45,Exclusivo,15/02/2021 15:13:19,74,10/06/2002 00:00:00,25/12/2021 02:59:59
150232,Extensivo ITA/IME 2021,FULL,Faixa Azul Grau III,11,1483,4195,03/12/2020 16:49:23,9,SEM TUTOR,168,Exclusivo,N/A,N/A,24/04/2002 00:00:00,26/12/2021 00:00:00
150242,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau I,0,0,0,04/12/2020 02:47:11,0,SEM TUTOR,0,Exclusivo,04/12/2020 11:25:50,0,N/A,26/12/2021 00:00:00
150250,Extensivo ITA/IME 2021,MONTHLY,Faixa Branca Grau V,0,242,672,04/12/2020 18:35:04,2,SEM TUTOR,70,Exclusivo,N/A,N/A,23/05/2004 00:00:00,31/01/2022 00:00:00
150252,Extensivo Medicina 2021,FULL,Faixa Verde Grau III,10,456,1442,04/12/2020 21:33:24,3,SEM TUTOR,51,Exclusivo,N/A,N/A,20/10/1997 00:00:00,31/01/2022 00:00:00
150257,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,0,46,87,05/12/2020 06:04:53,0,SEM TUTOR,12,Exclusivo,04/03/2022 15:00:00,454,19/06/2002 00:00:00,31/01/2022 00:00:00
150258,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,228,830,05/12/2020 06:14:50,1,SEM TUTOR,136,Exclusivo,N/A,N/A,26/07/2002 00:00:00,26/12/2021 00:00:00
150259,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau I,1,234,463,05/12/2020 06:26:40,0,SEM TUTOR,52,Exclusivo,N/A,N/A,18/04/2003 00:00:00,26/12/2021 00:00:00
150260,Extensivo Medicina 2021,FULL,Faixa Verde Grau II,2,789,1796,05/12/2020 10:26:26,0,SEM TUTOR,100,Exclusivo,N/A,N/A,01/10/2004 00:00:00,01/02/2022 02:59:59
150261,Extensivo Medicina 2021,FULL,Faixa Preta Grau III,51,4050,16004,05/12/2020 15:42:07,25,SEM TUTOR,308,Exclusivo,20/01/2022 14:55:25,411,10/06/2004 00:00:00,31/01/2022 00:00:00
150266,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau III,9,1359,3277,07/12/2020 02:04:09,2,SEM TUTOR,153,Exclusivo,10/02/2022 15:00:00,431,26/01/2007 00:00:00,26/12/2021 00:00:00
150267,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau I,0,1,0,07/12/2020 02:44:33,0,SEM TUTOR,1,Exclusivo,18/12/2020 18:50:12,12,31/03/2000 00:00:00,26/12/2021 00:00:00
150269,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau V,0,397,957,07/12/2020 12:42:46,0,SEM TUTOR,149,Exclusivo,N/A,N/A,09/10/2001 00:00:00,26/12/2021 00:00:00
150276,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau V,1,961,2079,07/12/2020 20:44:22,5,SEM TUTOR,228,Exclusivo,20/01/2022 14:55:25,409,20/06/2003 00:00:00,14/01/2022 02:59:59
150282,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,148,161,08/12/2020 12:45:20,0,SEM TUTOR,37,Exclusivo,N/A,N/A,24/02/1991 00:00:00,31/01/2022 00:00:00
150283,Extensivo Medicina 2021,FULL,Faixa Preta Grau III,25,1019,3085,08/12/2020 12:50:24,9,COM TUTOR,160,Exclusivo,01/12/2021 14:41:12,358,19/07/1994 00:00:00,31/01/2022 00:00:00
150284,Extensivo Medicina 2021,FULL,Faixa Verde Grau I,6,454,889,08/12/2020 14:00:32,2,SEM TUTOR,106,Exclusivo,N/A,N/A,26/03/1990 00:00:00,01/02/2022 02:59:59
150291,Extensivo Medicina 2021,FULL,Faixa Preta Grau I,29,1496,4023,08/12/2020 20:10:32,6,SEM TUTOR,171,Exclusivo,N/A,N/A,12/04/2001 00:00:00,31/01/2022 00:00:00
150292,Extensivo ITA/IME 2021,FULL,Faixa Azul Grau III,10,1410,5706,08/12/2020 20:15:49,7,SEM TUTOR,225,Exclusivo,N/A,N/A,17/11/2003 00:00:00,26/12/2021 00:00:00
150297,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,22,26,09/12/2020 07:03:26,0,SEM TUTOR,4,Exclusivo,N/A,N/A,26/10/1988 00:00:00,31/01/2022 00:00:00
150298,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,60,152,09/12/2020 07:17:07,0,SEM TUTOR,12,Exclusivo,N/A,N/A,18/08/2004 00:00:00,26/12/2021 00:00:00
150301,Extensivo Medicina 2021,MONTHLY,Faixa Branca Grau I,0,1,0,09/12/2020 13:36:41,0,SEM TUTOR,1,Exclusivo,N/A,N/A,N/A,10/09/2022 00:00:00
150302,Extensivo ITA/IME 2021,MONTHLY,Faixa Branca Grau I,0,466,817,09/12/2020 16:58:32,0,SEM TUTOR,80,Exclusivo,N/A,N/A,22/10/2003 00:00:00,31/01/2022 00:00:00
150303,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,0,222,370,09/12/2020 17:40:47,0,SEM TUTOR,40,Exclusivo,N/A,N/A,04/07/1995 00:00:00,31/01/2022 00:00:00
150304,Medicina 2020,MONTHLY,Faixa Branca Grau V,0,25,184,09/12/2020 18:51:39,0,COM TUTOR,12,Exclusivo,15/02/2021 15:13:19,68,10/03/2000 00:00:00,25/01/2021 00:00:00
150306,Extensivo Medicina 2021,FULL,Faixa Verde Grau II,9,243,422,09/12/2020 21:41:31,0,SEM TUTOR,41,Exclusivo,N/A,N/A,24/06/1982 00:00:00,31/01/2022 00:00:00
150307,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,398,1377,10/12/2020 00:40:56,3,SEM TUTOR,86,Exclusivo,N/A,N/A,20/08/2005 00:00:00,31/01/2022 00:00:00
150310,Extensivo Medicina 2021,FULL,Faixa Azul Grau III,12,981,3512,10/12/2020 06:28:08,3,SEM TUTOR,114,Exclusivo,N/A,N/A,24/12/1999 00:00:00,31/01/2022 00:00:00
150312,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,7,0,10/12/2020 12:24:59,0,SEM TUTOR,3,Exclusivo,17/12/2020 11:50:05,7,19/10/2005 00:00:00,31/01/2022 00:00:00
150318,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau III,4,597,1418,10/12/2020 18:36:55,1,SEM TUTOR,139,Exclusivo,N/A,N/A,25/10/2002 00:00:00,26/12/2021 00:00:00
150320,Extensivo Medicina 2021,FULL,Faixa Verde Grau III,9,943,2268,11/12/2020 02:06:37,4,SEM TUTOR,137,Exclusivo,N/A,N/A,07/05/2000 00:00:00,31/01/2022 00:00:00
150322,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,279,626,11/12/2020 07:21:32,2,SEM TUTOR,56,Exclusivo,N/A,N/A,20/07/1999 00:00:00,31/01/2022 00:00:00
150323,Extensivo Medicina 2021,FULL,Faixa Verde Grau I,7,853,1791,11/12/2020 07:30:21,5,SEM TUTOR,68,Exclusivo,01/12/2021 14:41:12,355,30/01/2003 00:00:00,31/01/2022 00:00:00
150325,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,149,338,11/12/2020 12:09:57,0,SEM TUTOR,28,Exclusivo,N/A,N/A,05/12/2001 00:00:00,26/12/2021 00:00:00
150326,Extensivo ITA/IME 2021,MONTHLY,Faixa Branca Grau III,0,34,16,11/12/2020 14:38:20,0,SEM TUTOR,26,Exclusivo,N/A,N/A,04/12/2003 00:00:00,31/01/2022 00:00:00
150327,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,134,188,11/12/2020 15:32:24,0,SEM TUTOR,23,Exclusivo,N/A,N/A,26/11/2001 00:00:00,31/01/2022 00:00:00
150332,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,842,1337,11/12/2020 19:27:36,0,SEM TUTOR,151,Exclusivo,N/A,N/A,11/07/1994 00:00:00,31/01/2022 00:00:00
150333,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,0,86,158,11/12/2020 20:44:17,0,SEM TUTOR,14,Exclusivo,N/A,N/A,06/05/1999 00:00:00,31/01/2022 00:00:00
150334,Extensivo Medicina 2021,FULL,Faixa Verde Grau I,13,1449,3149,11/12/2020 23:15:57,9,SEM TUTOR,230,Exclusivo,N/A,N/A,23/09/2003 00:00:00,31/01/2022 00:00:00
150336,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,48,39,12/12/2020 06:10:32,0,SEM TUTOR,19,Exclusivo,N/A,N/A,05/10/2000 00:00:00,26/12/2021 00:00:00
150337,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,72,79,12/12/2020 13:25:09,0,SEM TUTOR,25,Exclusivo,N/A,N/A,17/12/1997 00:00:00,31/01/2022 00:00:00
150338,Extensivo Medicina 2021,FULL,Faixa Verde Grau II,7,938,2920,12/12/2020 14:05:24,9,SEM TUTOR,202,Exclusivo,N/A,N/A,20/04/1999 00:00:00,31/01/2022 00:00:00
150339,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,375,1160,12/12/2020 14:32:05,0,SEM TUTOR,95,Exclusivo,N/A,N/A,27/04/2005 00:00:00,26/12/2021 00:00:00
150340,Extensivo Medicina 2021,FULL,Faixa Branca Grau III,0,33,17,12/12/2020 17:15:00,0,SEM TUTOR,4,Exclusivo,23/12/2020 19:54:45,11,21/06/2002 00:00:00,31/01/2022 00:00:00
150343,Extensivo Medicina 2021,FULL,Faixa Verde Grau I,12,447,1494,12/12/2020 22:07:45,0,SEM TUTOR,60,Exclusivo,24/08/2021 15:00:00,255,21/07/2003 00:00:00,31/01/2022 00:00:00
150346,Extensivo ITA/IME 2021,FULL,Faixa Preta Grau III,68,2072,4453,13/12/2020 15:56:26,44,SEM TUTOR,370,Exclusivo,N/A,N/A,20/07/2003 00:00:00,25/01/2022 02:59:59
150354,Extensivo Medicina 2021,FULL,Faixa Azul Grau II,15,2259,7029,14/12/2020 11:18:55,3,SEM TUTOR,149,Exclusivo,N/A,N/A,23/11/1991 00:00:00,31/01/2022 00:00:00
150358,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,28,24,14/12/2020 19:49:43,0,SEM TUTOR,3,Exclusivo,N/A,N/A,16/02/1983 00:00:00,31/01/2022 00:00:00
150359,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,2,3257,5331,14/12/2020 20:53:25,5,SEM TUTOR,111,Exclusivo,N/A,N/A,12/09/1986 00:00:00,31/01/2022 00:00:00
150362,Extensivo Medicina 2021,FULL,Faixa Branca Grau III,0,29,0,14/12/2020 23:45:13,0,SEM TUTOR,2,Exclusivo,04/01/2021 15:00:00,21,28/04/1997 00:00:00,31/01/2022 00:00:00
150364,Extensivo Medicina 2021,FULL,Faixa Azul Grau III,41,1420,5884,15/12/2020 01:26:40,4,SEM TUTOR,228,Exclusivo,N/A,N/A,09/11/2003 00:00:00,31/01/2022 00:00:00
150365,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau I,3,195,335,15/12/2020 08:24:28,0,SEM TUTOR,55,Exclusivo,N/A,N/A,30/11/2003 00:00:00,26/12/2021 00:00:00
150366,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau III,11,557,1034,15/12/2020 08:28:12,0,SEM TUTOR,88,Exclusivo,01/12/2021 14:41:12,351,27/05/2005 00:00:00,26/12/2021 00:00:00
150368,Extensivo Medicina 2021,FULL,Faixa Branca Grau III,0,24,0,15/12/2020 10:39:14,0,SEM TUTOR,2,Exclusivo,29/01/2021 15:00:00,45,06/05/1994 00:00:00,31/01/2022 00:00:00
150370,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau I,0,0,0,15/12/2020 12:12:33,0,SEM TUTOR,0,Exclusivo,17/12/2020 11:51:22,2,11/04/2001 00:00:00,26/12/2021 00:00:00
150372,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,614,2077,15/12/2020 15:25:18,0,SEM TUTOR,81,Exclusivo,N/A,N/A,06/04/2005 00:00:00,26/12/2021 00:00:00
150375,Extensivo Medicina 2021,FULL,Faixa Preta Grau III,29,3170,8684,15/12/2020 16:53:14,10,SEM TUTOR,264,Exclusivo,14/12/2021 15:00:00,364,15/10/2003 00:00:00,07/12/2021 02:59:59
150376,Extensivo Medicina 2021,MONTHLY,Faixa Branca Grau I,0,0,0,15/12/2020 19:17:32,0,SEM TUTOR,2,Exclusivo,N/A,N/A,N/A,02/01/2021 02:59:59
150379,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,0,72,84,16/12/2020 01:24:47,1,SEM TUTOR,30,Exclusivo,N/A,N/A,02/02/1993 00:00:00,31/01/2022 00:00:00
150380,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau II,4,879,1914,16/12/2020 06:23:09,3,SEM TUTOR,158,Exclusivo,N/A,N/A,30/08/2001 00:00:00,26/12/2021 00:00:00
150382,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau V,0,327,309,16/12/2020 06:29:54,1,SEM TUTOR,71,Exclusivo,N/A,N/A,17/03/2004 00:00:00,26/12/2021 00:00:00
150384,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,0,24,7,16/12/2020 13:14:54,0,SEM TUTOR,6,Exclusivo,N/A,N/A,25/06/2002 00:00:00,31/01/2022 00:00:00
150387,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau V,0,401,738,16/12/2020 17:54:57,0,SEM TUTOR,84,Exclusivo,N/A,N/A,14/04/2003 00:00:00,26/12/2021 00:00:00
150389,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,1,448,1053,16/12/2020 20:27:28,6,SEM TUTOR,68,Exclusivo,N/A,N/A,06/02/2003 00:00:00,31/01/2022 00:00:00
150390,Extensivo Medicina 2021,FULL,Faixa Verde Grau III,12,737,1916,16/12/2020 20:29:20,5,SEM TUTOR,111,Exclusivo,N/A,N/A,04/01/2001 00:00:00,31/01/2022 00:00:00
150391,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau V,0,105,148,16/12/2020 22:16:34,0,SEM TUTOR,28,Exclusivo,10/03/2022 15:00:00,449,15/12/2003 00:00:00,25/01/2023 02:59:59
150393,Extensivo Medicina 2021,FULL,Faixa Branca Grau I,5,43,64,17/12/2020 06:15:04,0,SEM TUTOR,22,Exclusivo,09/04/2021 15:00:00,113,23/12/1996 00:00:00,31/01/2022 00:00:00
150394,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,146,331,17/12/2020 06:22:20,0,SEM TUTOR,14,Exclusivo,N/A,N/A,11/06/1979 00:00:00,31/01/2022 00:00:00
150395,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau I,0,0,0,17/12/2020 17:56:11,0,SEM TUTOR,0,Exclusivo,18/12/2020 15:00:00,1,10/11/2004 00:00:00,17/12/2020 17:56:11
150403,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,116,235,17/12/2020 20:19:45,0,SEM TUTOR,12,Exclusivo,22/02/2021 15:00:00,67,14/11/2001 00:00:00,26/12/2021 00:00:00
150409,Extensivo ITA/IME 2021,FULL,Faixa Lilás Grau II,19,650,3819,18/12/2020 08:33:17,5,SEM TUTOR,149,Exclusivo,N/A,N/A,06/01/2000 00:00:00,26/12/2021 00:00:00
150418,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,411,334,18/12/2020 12:19:56,1,SEM TUTOR,252,Exclusivo,N/A,N/A,25/04/2000 00:00:00,31/01/2022 00:00:00
150496,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,0,38,33,18/12/2020 16:56:40,0,SEM TUTOR,2,Exclusivo,23/12/2020 19:52:36,5,20/11/1975 00:00:00,31/01/2022 00:00:00
150512,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau V,0,74,613,18/12/2020 18:33:51,0,SEM TUTOR,100,Exclusivo,N/A,N/A,16/01/2002 00:00:00,26/12/2021 00:00:00
150520,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,260,426,18/12/2020 19:36:12,1,SEM TUTOR,114,Exclusivo,N/A,N/A,11/03/2000 00:00:00,26/12/2021 00:00:00
150552,Extensivo Medicina 2021,FULL,Faixa Verde Grau II,11,325,1016,19/12/2020 14:45:42,8,SEM TUTOR,48,Exclusivo,20/01/2022 14:55:25,397,08/07/2005 00:00:00,31/01/2022 00:00:00
150574,Extensivo Medicina 2021,FULL,Faixa Azul Grau III,9,1242,2319,20/12/2020 02:05:21,3,SEM TUTOR,170,Exclusivo,N/A,N/A,29/06/2003 00:00:00,31/01/2022 00:00:00
150576,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau III,5,889,1993,20/12/2020 12:54:03,2,SEM TUTOR,130,Exclusivo,N/A,N/A,10/11/2004 00:00:00,26/12/2021 00:00:00
150593,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,2,627,823,20/12/2020 21:35:48,4,SEM TUTOR,88,Exclusivo,N/A,N/A,07/11/2000 00:00:00,26/12/2021 00:00:00
150646,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau II,1,674,2093,21/12/2020 16:41:58,4,SEM TUTOR,161,Exclusivo,N/A,N/A,18/06/2003 00:00:00,26/12/2021 00:00:00
150652,Extensivo ITA/IME 2021,FULL,Faixa Azul Grau III,17,1017,2894,21/12/2020 17:06:47,4,SEM TUTOR,133,Exclusivo,10/05/2021 15:00:00,140,02/09/2003 00:00:00,26/12/2021 00:00:00
150680,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau I,3,281,2747,21/12/2020 21:00:47,12,COM TUTOR,139,Exclusivo,N/A,N/A,11/05/1998 00:00:00,26/12/2021 00:00:00
150712,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,174,565,22/12/2020 08:27:31,0,SEM TUTOR,57,Exclusivo,N/A,N/A,26/12/2000 00:00:00,26/12/2021 00:00:00
150751,Extensivo Medicina 2021,FULL,Faixa Preta Grau I,25,1150,5189,22/12/2020 13:44:37,16,COM TUTOR,263,Exclusivo,N/A,N/A,12/12/1983 00:00:00,31/01/2022 00:00:00
150802,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau I,9,427,1056,22/12/2020 19:32:24,6,SEM TUTOR,106,Exclusivo,03/11/2021 15:00:00,316,17/02/2003 00:00:00,28/12/2021 02:59:59
150805,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau II,0,1,0,22/12/2020 20:05:03,0,SEM TUTOR,7,Exclusivo,08/01/2021 19:34:23,17,11/10/2000 00:00:00,26/12/2021 00:00:00
150843,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,0,74,219,23/12/2020 06:15:33,0,SEM TUTOR,22,Exclusivo,N/A,N/A,11/01/2003 00:00:00,26/12/2021 00:00:00
150844,Extensivo Medicina 2021,FULL,Faixa Branca Grau V,0,273,647,23/12/2020 06:16:35,0,SEM TUTOR,33,Exclusivo,N/A,N/A,15/10/1989 00:00:00,31/01/2022 00:00:00
150847,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,0,170,393,23/12/2020 13:09:27,0,SEM TUTOR,68,Exclusivo,N/A,N/A,30/03/2002 00:00:00,31/01/2022 00:00:00
150849,Extensivo Medicina 2021,FULL,Faixa Branca Grau IV,0,122,79,23/12/2020 14:06:09,0,SEM TUTOR,12,Exclusivo,N/A,N/A,18/01/1992 00:00:00,31/01/2022 00:00:00
150850,Extensivo ITA/IME 2021,FULL,Faixa Verde Grau III,10,678,1820,23/12/2020 14:57:49,14,SEM TUTOR,129,Exclusivo,03/08/2021 15:00:00,223,20/05/2003 00:00:00,26/12/2021 00:00:00
150862,Extensivo ITA/IME 2021,FULL,Faixa Branca Grau IV,5,410,2897,23/12/2020 23:13:34,15,SEM TUTOR,165,Exclusivo,14/07/2021 15:00:00,203,07/09/2002 00:00:00,26/12/2021 00:00:00
